['Training data', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']

AdaBoost (RF) (accuracy): [0.9551599999999999, 0.92776, 0.94008, 0.92804, 0.90696, 0.9226, 0.91392, 0.89204, 0.86176, 0.92692, 0.91244]

LightGBM (accuracy): [0.9480600000000001, 0.92112, 0.92936, 0.92768, 0.91076, 0.93432, 0.919, 0.905, 0.85628, 0.92248, 0.9058]

AdaBoost (RF) (auc): [0.9922790786659442, 0.9268464483583777, 0.940705230667876, 0.9264737001898622, 0.9092391640459644, 0.923722910608476, 0.9116324697738454, 0.9017310506043402, 0.8792643714857901, 0.9270240111848566, 0.9125404845341419]

LightGBM (auc): [0.9895079384050796, 0.9207604891373111, 0.9293935123742288, 0.9265138933177779, 0.9124045062849163, 0.9349738518459151, 0.9174378154711308, 0.9109270368348739, 0.8709736143817572, 0.9225200359878967, 0.9058415682254368]

AdaBoost (RF) (precision): [0.969038120835965, 0.9531620033330409, 0.9604806839261231, 0.9721535220298617, 0.96512641673932, 0.9745881528215913, 0.9630708513437324, 0.9653009062040121, 0.9607122260668973, 0.9486450317832051, 0.9420760358821016]

LightGBM (precision): [0.9560325511440709, 0.9277240218763146, 0.934465830281306, 0.9583481666073336, 0.9533395098121789, 0.964819921450656, 0.949806253942507, 0.9575762070755767, 0.9501601993592026, 0.9309197175095381, 0.9177126917712691]

AdaBoost (RF) (recall): [0.9489749209117082, 0.8952137737869676, 0.9219633041727956, 0.8765279154278163, 0.8518005540166205, 0.871152189237879, 0.8535143237841439, 0.8470164469212994, 0.8207291538366794, 0.9033851055356432, 0.8794863614611581]

LightGBM (recall): [0.9494827191094698, 0.9083120520635967, 0.9283889448014245, 0.8893293690122234, 0.8709602954755309, 0.9043628103704864, 0.8777481678880746, 0.877463640070681, 0.8218376647370366, 0.91342094782955, 0.8921678098580316]

